Index,Name,Year Opened,Region,Latitude,Longitude
4383,Sockeye Brewing,1996,Idaho,43.6205793,-116.3383668
4384,Sockeye Brewing,1996,Idaho,43.6323881,-116.2750705
4385,Sogard Brewing Co.,2018,Maryland,39.1740637,-76.7422158
4386,Solace Brewing Company,2016,Virginia,38.9536482,-77.526399
4387,Solarc Brewing,2014,California,34.1069349,-118.1922862
4388,Solemn Oath Brewery,2012,Illinois,41.7748646,-88.1888915
4389,Solera Brewery,2011,Oregon,45.519433,-121.5952
4390,Solid Ground Brewing,2017,California,38.6939114,-120.8146221
4391,Solid Rock Brewing,2013,Texas,30.379218,-98.043336
4392,SoMe Brewing Company,2013,Maine,43.1501927,-70.6655916
4393,Someplace Else Brewery,2016,Colorado,39.7917069,-105.0676402
4394,Somerville Brewing Company,2011,Massachusetts,42.3941311,-71.079673
4395,Somerville Brewing Company,2011,Massachusetts,42.3748173,-71.0892732
4396,Something Brewery,2015,Colorado,39.9883409,-104.8214146
4397,Sonder Brewing,2018,Ohio,39.3137737,-84.300294
4398,Sonoma Springs Brewing Co,2008,California,38.2951213,-122.4771635
4399,Sonoran Brewing Company,1996,Arizona,33.448675,-112.016904
4400,Sons of Liberty Aleworks,2012,California,33.926411,-117.562801
4401,Soquel Cider,2014,California,37.0151892,-121.9516437
4402,Soul Squared Brewing Company,2014,Colorado,40.7038712,-105.0085856
4403,Sound Brewery,2010,Washington,47.7398904,-122.6573953
4404,Sound To Summit Brewing,2014,Washington,47.9345795,-122.1047204
4405,Soundgrowler Brewing Co.,2016,Illinois,41.5558216,-87.818809
4406,Soundview Brewing Company,2015,Connecticut,41.28441,-72.277631
4407,Source Farmhouse Brewery,2017,New Jersey,40.3293843,-74.1902174
4408,Souris River Brewing,2012,North Dakota,48.236065,-101.2885138
4409,South Austin Brewery,2014,Texas,30.2146205,-97.7623164
4410,South Bend Brew Werks,2013,Indiana,41.6744798,-86.2502933
4411,South City Cider,2015,California,37.6399355,-122.4121295
4412,South County Brewing Company,2008,Pennsylvania,39.732331,-76.4496097
4413,South Cypress Brewing,2016,Florida,26.2948717,-81.8032079
4414,South Lake Brewing Company,2017,Califorrnia,38.9118319,-120.007455
4415,South Park Brewing Colorado,2014,Colorado,39.2203091,-105.9926097
4416,South Park Brewing Company,2014,California,32.7216794,-117.1300818
4417,South Shore Craft Brewery,2017,New York,40.6651384,-73.529964
4418,South Street Brewery,1998,Virginia,38.029328,-78.482705
4419,Southampton Publick House,1996,New York,40.890256,-72.392707
4420,Southbound Brewing Company,2011,Georgia,32.087018,-81.111901
4421,Southern Appalachian Brewery,2011,North Carolina,35.322374,-82.459547
4422,Southern Barrel Brewing Co.,2015,South Carolina,32.2715364,-80.9176227
4423,Southern Craft Brewing Company,2016,Louisiana,30.3670769,-91.0239388
4424,Southern Farmhouse Ales,2015,Alabama,32.607465,-85.481735
4425,Southern Oregon Brewing Company,2006,Oregon,42.356287,-122.859156
4426,Southern Peak Brewery,2015,North Carolina,35.7474177,-78.8438049
4427,Southern Pines Brewing Company,2013,North Carolina,35.187027,-79.3718109
4428,Southern Prohibition Brewing,2013,Mississippi,31.3306541,-89.2899121
4429,Southern Range Craft Beer & BBQ,2015,North Carolina,34.9807206,-80.5510121
4430,Southern Sky Brewing Company,2015,Georgia,34.0048741,-84.5968002
4431,Southern Star Brewing Company,2008,Texas,30.3585757,-95.4741966
4432,Southern Swells Brewing Company,2017,Florida,30.2880987,-81.4037602
4433,Southern Tier Brewing Company,2002,New York,42.1008305,-79.3356897
4434,Southern Tier Brewing Company,2002,Pennsylvania,40.4463787,-80.0104128
4435,Spahr Brewing Company,2017,Florida,30.4395716,-87.2595779
4436,Speakeasy Ales and Lagers,1997,California,37.7382569,-122.3802492
4437,Speciation Artisan Ales,2016,Michigan,43.0300107,-85.6686981
4438,Spencer Devon Brewing,2013,Virginia,38.3028095,-77.4585408
4439,Spice Trade Brewing,2008,Colorado,39.6536067,-104.8744116
4440,Spice Trade Brewing,2008,Colorado,39.8536985,-105.0529843
4441,Spice Trade Brewing,2008,Colorado,39.802325,-105.084091
4442,Spider Bite Beer Co.,2011,New York,40.7726726,-73.0846039
4443,SpikedSeltzer,2013,Connecticut,41.0940551,-73.4151017
4444,Spilled Grain Brewhouse,2015,Minnesota,45.2597042,-94.1191038
4445,Spindletap Brewery,2014,Texas,29.8682358,-95.3143839
4446,Spinnaker Bay Brewing,2012,Washington,47.5506562,-122.2773598
4447,Spiteful Brewing,2012,Illinois,41.9577753,-87.6749791
4448,Spoetzl Brewery,1909,Texas,29.434494,-97.166729
4449,Spotted Dog Brewery,2014,New Mexico,32.2716292,-106.7911459
4450,Sprecher Brewing Company,1985,Wisconsin,43.100231,-87.919893
4451,Spring House Brewing Company,2006,Pennsylvania,40.0382865,-76.3069595
4452,Spring House Brewing Company,2006,Pennsylvania,39.9525,-76.329515
4453,Springfield Brewing Company,1997,Missouri,37.2078118,-93.2955934
4454,Squam Brewing,2010,New Hampshire,43.751533,-71.610883
4455,Square One Brewery & Distillery,2006,Missouri,38.6168715,-90.2110754
4456,Square Tail Brewing Company,2015,Maine,44.8152757,-68.5099228
4457,Square Wheel Brewing Company,2014,Washington,47.6975271,-117.2535921
4458,Squatters Craft Beers,1989,Utah,40.7607793,-111.8910474
4459,Squatters Craft Beers,1989,Utah,40.66091,-111.510628
4460,Squatters Craft Beers,1989,Utah,40.7625425,-111.8957198
4461,SQZBX Brewery,2018,Arkansas,34.50721,-93.0562894
4462,SR76 Beerworks,2016,California,33.267594,-116.9554387
4463,St Elmo Brewing Company,2016,Texas,30.2158642,-97.763832
4464,St. Ambrose Cellars,2010,Michigan,44.6169574,-85.9978435
4465,St. Boniface Craft Brewing Company,2010,Pennsylvania,40.2003364,-76.2054223
4466,St. Brigid's Brewery,2011,Washington,47.1277928,-119.2861437
4467,St. Elias Brewing Company,2007,Alaska,60.4930996,-151.0404641
4468,St. Francis Brewery,2009,Wisconsin,42.9741209,-87.8755229
4469,St. George Brewing Company,1991,Virginia,37.099922,-76.394646
4470,St. Joseph Brewery & Public House,2015,Indiana,39.774455,-86.145621
4471,St. Julian,1921,Michigan,42.2118524,-85.891529
4472,St. Nicholas Brewing Co.,2014,Illinois,38.0106601,-89.23936
4473,St. Petersburg Brewing Co.,2013,Florida,27.771794,-82.64105
4474,St. Stan's Brewing Co.,1984,California,37.641683,-121.004174
4475,St. Stans Brewing Co,1984,California,37.6417084,-121.0040797
4476,Staas Brewing Company,2013,Ohio,40.3002491,-83.0694221
4477,Stable 12,2015,Pennsylvania,40.133025,-75.520384
4478,Stadium Brewing Company,2000,California,33.5744907,-117.7234249
4479,Standard Brewing,2013,Washington,47.5994442,-122.2995779
4480,Standing Stone Brewing Company,1996,Oregon,42.197576,-122.714596
4481,Stapleton Brewing,2011,Colorado,39.7781333,-104.8746508
4482,Star City Brewing Company,2012,Ohio,39.638201,-84.2885189
4483,Stark Brewing Company,2014,New Hampshire,42.9940958,-71.467279
4484,Starkey's Lookout,2012,New York,42.5041189,-76.9244249
4485,Starpoint Brewing,2012,North Carolina,35.873854,-79.08368
4486,Starr Hill Brewery,1999,Virginia,38.0695815,-78.700575
4487,Starrlight Mead,2009,North Carolina,35.7269418,-79.1752021
4488,Starry Eyed Brewing Co.,2018,Minnesota,46.0035523,-94.3455417
4489,Start Line Brewing Company,2016,Massachusetts,42.2103756,-71.5125171
4490,State 48 brewery,2016,Arizona,33.6382302,-112.3578027
4491,State Brewing Co.,2016,California,33.9109302,-118.2977839
4492,State Room Brewery,2016,California,37.9733896,-122.5290004
4493,Stateline Brewery,2011,California,38.9577338,-119.9428017
4494,Station 26 Brewing Co.,2013,Colorado,39.769609,-104.905894
4495,STATS Brewpub,2017,Georgia,33.7616943,-84.3965409
4496,Steadfast Beer Company,2009,New York,42.651445,-73.755254
4497,Steam Bell Beer Works,2016,Virginia,37.4558101,-77.6252003
4498,Steam Donkey Brewing Company,2016,Washington,46.9744158,-123.8175597
4499,Steam Plant,1986,Washington,47.655047,-117.424552
4500,Steam Theory Brewing Company,2018,Texas,32.7783381,-96.8295541
4501,Steamworks Brewing Company,1996,Colorado,37.2723386,-107.8801564
4502,Steel Bender Brewyard,2017,New Mexico,35.1752115,-106.6253067
4503,Steel String Brewery,2011,North Carolina,35.910205,-79.072279
4504,Steel Toe Brewing,2011,Minnesota,44.940814,-93.3415603
4505,Steelbound Brewery & Distillery,2018,New York,42.285932,-78.659106
4506,Steelhead Brewing Company,1991,California,37.5799472,-122.3462964
4507,Steelhead Brewing Company,1991,Oregon,44.0545973,-123.0900886
4508,Stem Ciders,2014,Colorado,39.7612539,-104.9836271
4509,Sterling Beer Company,1863,Kentucky,38.20188,-85.734649
4510,Steve and Clark's Brew Pub and Sausage Co. #2,1996,North Carolina,35.99958,-78.908086
4511,Stevens Point Brewery,1857,Wisconsin,44.5104,-89.5734
4512,Stewart's Brewing Company,1995,Delaware,39.631737,-75.662736
4513,Stewbum & Stonewall Brewing Co.,2014,Hawaii,21.4160831,-157.8052205
4514,Stickman Brews,2015,Pennsylvania,40.1958544,-75.5339929
4515,Stickmen Brewing Company,2011,Oregon,45.4161806,-122.6639275
4516,Still Hill Brewery,2016,Connecticut,41.6360931,-72.6761286
4517,Still River Brewery,2014,Massachusetts,42.567403,-71.592612
4518,Stillmank Brewing Company,2014,Wisconsin,44.5045449,-87.9783812
4519,Stockyards Brewing Co.,2016,Missouri,39.0945888,-94.6052534
4520,Stone Brewing,1996,California,32.7401545,-117.2111952
4521,Stone Brewing,1996,California,33.1160006,-117.119811
4522,Stone Brewing,1996,Virginia,37.5203039,-77.4107142
4523,Stone Cellar Brewpub & Restaurant,1989,Wisconsin,44.2532824,-88.4038466
4524,Stone's Throw Brewing,2013,Arkansas,34.739878,-92.26803
4525,Stoneface Brewing Company,2013,New Hampshire,43.1158342,-70.8196878
4526,Stonehome Brewing Co,2016,North Dakota,47.803633,-103.241862
4527,Stones Throw Brewing Company,2016,Washington,48.7187544,-122.5039193
4528,Stony Creek Brewery,2012,Connecticut,41.259445,-72.842308
4529,Stony Lake Brewing Company,2014,Michigan,42.1718729,-83.7717892
4530,Storm Forge Brewing Company,2014,Virginia,36.9823709,-76.6310662
4531,Storm Peak Brewing Company,2012,Colorado,40.502477,-106.853727
4532,Stormbreaker Brewing,2013,Oregon,45.5494592,-122.6751185
4533,Stormcloud Brewing Company,2013,Michigan,44.6325728,-86.2413597
4534,Storybook Brewing,2014,Colorado,38.877989,-104.8126887
4535,Stoudts Brewing Company,1987,Pennsylvania,40.2422441,-76.0540026
4536,Stoup Brewing,2013,Washington,47.6666529,-122.371202
4537,StoutHearted  Brewing Company,1996,New York,42.537769,-76.505465
4538,Straight to Ale,2009,Alabama,34.693672,-86.591995
4539,Strand Brewing Co,2013,California,33.841343,-118.3213839
4540,Strange Craft Beer Company,2010,Colorado,39.7372042,-105.0151869
4541,Strange Days Brewing Company,2018,Missouri,39.1100272,-94.5799749
4542,Strange Land Brewery,2014,Texas,30.2962549,-97.82682
4543,Strangeways Brewing,2013,Virginia,37.586449,-77.483172
4544,Straub Brewery,1872,Pennsylvania,41.4277121,-78.5538943
4545,Strawbale Winery,2004,South Dakota,43.658884,-96.768373
4546,Streetside Brewery,2016,Ohio,39.109147,-84.433113
4547,Strike Brewing Co,2011,California,37.3105273,-121.857873
4548,Stroh Brewery Company,1850,Florida,27.94653,-82.459269
4549,Strong Arm Brewing,2012,Washington,47.429983,-122.152149
4550,Strong Brewing Co.,2013,Maine,44.3811697,-68.6660998
4551,Strong Rope Brewery,2015,New York,40.6768103,-73.9841383
4552,Structures Brewing,2015,Washington,48.7499457,-122.4743619
4553,Strum Brewing Company,2014,California,34.0613886,-117.6406752
4554,Studio Brew,2015,Virginia,36.5977493,-82.1825837
4555,Stumblefoot Brewing Co.,2012,California,33.1039787,-117.2192328
4556,Sub Noir Brewing,2012,North Carolina,35.8087147,-78.6234312
4557,Sudwerk Brewing Co.,1989,California,38.547241,-121.725533
4558,Sufferfest Beer Company,2016,California,37.7981539,-122.4284318
4559,Sugar Creek Brewing Company,2013,North Carolina,35.1854212,-80.8809845
4560,Sugar Ridge Brewery,2010,Ohio,41.4114774,-83.6508013
4561,Sumerian Brewing Company,2015,Washington,47.7408081,-122.157767
4562,Summit Brewing Company,1986,Minnesota,44.913934,-93.139635
4563,Sun King Brewing Company,2008,Indiana,39.7688735,-86.1446464
4564,Sun King Brewing Company,2008,Indiana,39.9282393,-86.024521
4565,Sunday River Brewing Company,1992,Maine,44.4483452,-70.8095407
4566,SunDog Cider,2014,New York,42.3789434,-73.5754004
4567,Sunken City Brewing Company,2012,Virginia,37.118271,-79.722247
4568,Sunriver Brewing Company,2012,Oregon,43.8735728,-121.4347952
4569,Sunriver Brewing Company,2012,Oregon,44.0564644,-121.3269705
4570,Sunset Reservoir Brewing Company,2014,California,37.7539648,-122.4824471
4571,Sunshine Brewing Company,2017,Wisconsin,43.0790399,-88.9133375
4572,SunUp Brewing,2001,Arizona,33.509286,-112.068897
4573,SunUp Brewing Co.,2019,Arizona,33.5094924,-112.0687589
4574,Super Owl Brewing,2017,California,38.5542822,-121.7869453
4575,Superior Bathhouse Brewery,2016,Arkansas,34.5145727,-93.0534033
4576,SuperNatural Brewing and Spirits,2017,Michigan,42.3671439,-83.4064364
4577,Superstition Meadery,2013,Arizona,34.5418865,-112.4691195
4578,Superstition Meadery,2012,Arizona,34.5400242,-112.4685025
4579,Surly Brewing Company,2006,Minnesota,44.9732287,-93.2097663
4580,Surly Brewing Company,2006,Minnesota,45.0429415,-93.3244936
4581,Susquehanna Brewing Company,2010,Pennsylvania,41.304062,-75.804389
4582,Swamp Head Brewery,2008,Florida,29.6242389,-82.3884454
4583,Swan Brewing,2018,Florida,28.0461416,-81.958066
4584,Swashbuckler Brewing Company,2000,Pennsylvania,40.226446,-76.428978
4585,Sweet Mercy Brewing,2014,Florida,25.7616798,-80.1917902
4586,Sweet Mullets Brewing,2011,Wisconsin,43.125831,-88.537339
4587,Sweet Union Brewing Company,2017,North Carolina,35.0853118,-80.6613229
4588,SweetWater Brewing Company,1997,Georgia,33.808102,-84.38119
4589,Swinging Bridge Brewing,2016,Wisconsin,44.8577653,-92.6260801
4590,Switchback Brewing Company,2002,Vermont,44.45566,-73.219521
4591,Switchyard Brewing Company,2014,Indiana,39.1523558,-86.5387704
4592,Syracuse Suds Factory,1993,New York,43.0480734,-76.1536694
4593,T.W. Pitchers',2013,California,37.7749295,-122.4194155
4594,T.W. Pitchers',2013,California,37.7749295,-122.4194155
4595,TableRock Brewpub and Grill,1991,Idaho,43.6112459,-116.2065538
4596,Tacoma Brewing Company,2012,Washington,47.258616,-122.4432945
4597,Tahoe Mountain Brewing Company,2013,California,39.1707449,-120.142012
4598,TailGate Brewery,2007,Tennessee,36.119999,-86.919825
4599,TailGate Brewery,2007,Tennessee,36.1199298,-86.9198973
4600,Talbott's Cider,1907,Colorado,39.097123,-108.349759
4601,Tall Tales Brewery,2011,Maryland,38.381942,-75.469963
4602,Tallgrass Brewing Company,2007,Kansas,39.1424978,-96.6795024
4603,Tallulah Brewing Company,2016,Alabama,33.8335121,-87.2790466
4604,Tampa Bay Brewing Company,1996,Florida,27.960988,-82.441719
4605,Tampa Bay Brewing Company,1996,Florida,28.038157,-82.6479389
4606,Tampa Beer Works,2013,Florida,27.9548768,-82.333748
4607,Tangled Roots Brewing Company,2016,Illinois,41.3480626,-88.8426511
4608,Tanglewood Branch Beer Co.,2011,Arkansas,36.0486819,-94.1647139
4609,Tap Brewing Company,2012,Massachusetts,42.7727232,-71.0852745
4610,Tap It Brewing Co,2010,California,35.244096,-120.645957
4611,Tap Room No. 21 Brewing Company,2009,California,38.074584,-122.542871
4612,Taplands,2016,California,37.3485012,-121.9461578
4613,Taproot Brewing Company,2018,Rhode Island,41.5292861,-71.2724925
4614,Taps Fish House & Brewery,1999,California,33.8141778,-117.5083952
4615,Taps Fish House & Brewery,1999,California,33.9167382,-117.8997716
4616,Taps Fish House & Brewery,1999,California,33.9165763,-117.9000186
4617,Tarpon River Brewing,2018,Florida,26.114597,-80.1446683
4618,Tart Cider,2016,Washington,46.9711832,-122.8856028
4619,Tattered Flag Brewery,2016,Pennsylvania,40.194991,-76.731647
4620,Taxman Brewing Company,2014,Indiana,39.520959,-86.167006
4621,Taxman Brewing Company,2014,Indiana,39.7760849,-86.154113
4622,Taxman Brewing Company,2014,Indiana,39.9336287,-85.8491234
4623,Teague Hollow Brewing,2012,Alabama,32.38012,-86.300629
4624,Tecumseh Brewing Company,2012,Michigan,42.0039939,-83.9457829
4625,Tek Mountain Brewing,2016,North Carolina,34.2430338,-77.8213126
4626,Telegraph Brewing Company,2006,California,34.422903,-119.687689
4627,Temblor Brewing Company,2015,California,35.3886343,-119.0414763
4628,Temperance Beer Company,2013,Illinois,42.0407988,-87.7017159
4629,Ten 10 Brewing Company,2015,Florida,28.563698,-81.365967
4630,Ten Fifty-Five Brewing,2011,Arizona,32.185283,-110.911962
4631,Ten Mile Creek Brewery,2015,Montana,46.5884623,-112.0387609
4632,Ten Ninety Brewing Co.,2012,Illinois,42.0731031,-87.7983738
4633,Ten Pin Brewing Co.,2013,Washington,47.145147,-119.2777193
4634,Tenaya Creek Brewery,1999,Nevada,36.176722,-115.15317
4635,Tennessee Brew Works,2011,Tennessee,36.1503497,-86.7762656
4636,Tennessee Valley Brewing Company,2017,Tennessee,36.5756168,-87.3078782
4637,Tent City Beer Company,2012,California,35.4862982,-120.6666132
4638,Terrapin Beer Company,2002,Georgia,33.9804178,-83.3956826
4639,Terre Haute Brewing Company,1837,Indiana,39.462003,-87.4045448
4640,Territorial Brewing Company,2014,Michigan,42.3146987,-85.2297011
4641,Territorial Brewing Company,2014,Michigan,42.3151432,-85.2357576
4642,Texas Ale Project,2014,Texas,32.786156,-96.81806
4643,Texas Beer Refinery,2013,Texas,29.4847429,-95.0470924
4644,Texas Big Beer Brewery,2011,Texas,30.410587,-93.988439
4645,Texas Leaguer Brewing,2017,Texas,29.6277191,-95.547773
4646,Texian Brewing Co,2010,Texas,29.6117587,-95.7437487
4647,"TG Enterprises, Inc",2008,Michigan,42.7843175,-83.2382643
4648,THAT Brewery & Pub,2012,Arizona,34.3890229,-111.4548114
4649,The Alchemist Brewery,2003,Vermont,44.4762604,-72.7166371
4650,The Alchemist Brewery,2003,Vermont,44.350471,-72.743821
4651,The Ale Apothecary,2011,Oregon,44.033798,-121.512731
4652,The Austin Beer Garden Brewing Company,2013,Texas,30.2451764,-97.7688802
4653,The Bag and Kettle,1969,Maine,45.0695552,-70.326765
4654,The Bakers' Brewery,2015,Colorado,39.6299416,-106.067324
4655,The Barking Duck Brewing Co.,2014,North Carolina,35.1524824,-80.6800688
4656,The Beer Den Cavern at Lowes Foods,2017,South Carolina,34.8075076,-82.2246259
4657,The Beer Diviner,2012,New York,42.547768,-73.3687091
4658,The Beer Research Institute,2014,Arizona,33.3846183,-111.8028212
4659,The Beer'd Brewing Co.,2011,Connecticut,41.3378989,-71.899219
4660,The Benjamin Beer Company,2013,Wisconsin,42.5680548,-88.104668
4661,The Benjamin Beer Company,2013,Wisconsin,42.7263659,-87.7864339
